title,location,building_location1,building_location2,area,direction,type,description,price
荣丰2008,西城,广安门,荣丰2008,22,北,1室0厅1卫,BJ1703275646626562048,3600
福苑小区,大兴,大兴其它,福苑小区,79,南 北,2室1厅1卫,BJ1703318524144910336,3800
玺萌鹏苑,丰台,草桥,玺萌鹏苑,33,北,1室0厅1卫,BJ1701233096680013824,4000
荣丰2008,西城,广安门,荣丰2008,24,南 北,1室0厅1卫,BJ1701219413249753088,3800
瀛海家园和园B区,大兴,瀛海,瀛海家园和园B区,78,南 北,2室1厅1卫,BJ1701576831750111232,4000
旭辉空港中心,顺义,顺义其它,旭辉空港中心,65,西,2房间0卫,BJ1701552731707146240,4000
望都家园,昌平,北七家,望都家园,84,北,2室1厅1卫,BJ1691322811873755136,3600
鹿海园三里,大兴,亦庄开发区其它,鹿海园三里,58,南,1室1厅1卫,BJ1691384552229961728,3700
西悦雅居,房山,长阳,西悦雅居,88,南,2室1厅1卫,BJ1691347852254511104,4000
新华联家园北区,通州,果园,新华联家园北区,42,南,1室0厅1卫,BJ1691777511500808192,3600
首开熙悦广场,房山,长阳,首开熙悦广场,49,东 北,3房间1卫,BJ1693847688488943616,3800
观音寺小区,大兴,观音寺,观音寺小区,87,南 北,3室1厅1卫,BJ1709398904191057920,3800
模式口北里,石景山,苹果园,模式口北里,65,南 北,2室1厅1卫,BJ1709438616083628032,3900
龙德紫金,昌平,天通苑,龙德紫金,38,东,1房间1卫,BJ1709466995902119936,4000
三间房西里,朝阳,定福庄,三间房西里,43,南,1室0厅1卫,BJ1709485381767921664,3600
石门营新区六区,门头沟,石门营,石门营新区六区,64,南 北,2室1厅1卫,BJ1709480131132653568,3600
高井,石景山,石景山其它,高井,58,南 北,2室1厅1卫,BJ1709567294574690304,3600
康庄路52号院,大兴,枣园,康庄路52号院,84,南,2室1厅1卫,BJ1709769822696374272,4000
滨河西里南区,大兴,枣园,滨河西里南区,60,南 北,2室1厅1卫,BJ1707644438227976192,4000
茶贸国际中心,西城,马连道,茶贸国际中心,34,东,1房间1卫,BJ1707659061790507008,3800
城建上河湾北区,密云,密云镇,城建上河湾北区,118,南 北,3室1厅2卫,BJ1708028519348436992,4000
开阳里六区,丰台,北京南站,开阳里六区,27,北,1室0厅1卫,BJ1709797540154572800,3600
东亚三环,丰台,马家堡,东亚三环,34,北,1室0厅1卫,BJ1709807186617565184,4000
茶贸国际中心,西城,马连道,茶贸国际中心,34,北,1房间1卫,BJ1709887350357622784,3700
首邑溪谷,大兴,枣园,首邑溪谷,38,东,1室1厅1卫,BJ1709860810727096320,3700
红石座,昌平,东关,红石座,52,东南,3房间1卫,BJ1710150461278912512,3600
紫金新园三区,门头沟,石门营,紫金新园三区,65,南,2室1厅1卫,BJ1710167823038283776,3900
K2清水湾,通州,潞苑,K2清水湾,68,西南,2室1厅1卫,BJ1710167303343046656,4000
星瑞家园,大兴,黄村中,星瑞家园,62,南 北,1室1厅1卫,BJ1709813149605036032,3700
黄村东里,大兴,黄村中,黄村东里,86,东 西 北,3室1厅1卫,BJ1709804470587621376,3900
青塔南里,丰台,青塔,青塔南里,70,东 西,2室1厅1卫,BJ1709841107036143616,3900
绿景苑,东城,广渠门,绿景苑,18,西,1室0厅1卫,BJ1701562621657874432,3700
科研楼,石景山,苹果园,科研楼,58,南 北,2室1厅1卫,BJ1703739036092334080,4000
茶贸国际中心,西城,马连道,茶贸国际中心,34,东,2房间1卫,BJ1703759649204862976,4000
新月家园,丰台,卢沟桥,新月家园,70,西,1室1厅1卫,BJ1703971975350714368,4000
密云橡树湾西区,密云,鼓楼街道,密云橡树湾西区,126,南 北,3室2厅2卫,BJ1703322741689548800,3600
琥珀郡,昌平,西关环岛,琥珀郡,57,北,1房间1卫,BJ1703612943188361216,3600
理想家园,大兴,西红门,理想家园,47,南,1室1厅1卫,BJ1703714314596122624,3700
小街之春,通州,临河里,小街之春,78,西,2室1厅1卫,BJ1703979265264975872,3700
衙府乐园,石景山,鲁谷,衙府乐园,45,南,1室0厅1卫,BJ1701917231933292544,3900
黄村西里,大兴,黄村中,黄村西里,79,南 北,2室1厅1卫,BJ1701915861507375104,3600
上线6号,朝阳,常营,上线6号,48,西,1房间1卫,BJ1704026315356635136,4000
琥珀郡,昌平,西关环岛,琥珀郡,79,西,3房间1卫,BJ1704096815307030528,4000
茶贸国际中心,西城,马连道,茶贸国际中心,34,北,1房间1卫,BJ1704133105251516416,3900
卢沟桥南里,丰台,卢沟桥,卢沟桥南里,55,南 北,2室1厅1卫,BJ1704354545561239552,3700
中门寺南坡小区,门头沟,大峪,中门寺南坡小区,65,南 北,2室1厅1卫,BJ1704386999445618688,3600
东高地,丰台,万源,东高地,53,南 北,2室1厅1卫,BJ1704406162096521216,4000
康庄路52号院,大兴,枣园,康庄路52号院,87,南 北,2室1厅1卫,BJ1704046954595483648,4000
水关新村,昌平,东关,水关新村,88,东南,2室1厅1卫,BJ1693870560074792960,3700
旭辉26街区,顺义,顺义其它,旭辉26街区,40,东,2室1厅2卫,BJ1693851595848024064,3900
新华小区,通州,万达,新华小区,70,南 北,2室1厅1卫,BJ1693849491368574976,3800
茶贸国际中心,西城,马连道,茶贸国际中心,34,南,1房间1卫,BJ1693986678105964544,3700
黄村中里,大兴,黄村中,黄村中里,68,南,1室1厅1卫,BJ1693496583573733376,3700
K2清水湾,通州,潞苑,K2清水湾,57,西,2室1厅1卫,BJ1699024430732148736,4000
裕龙四区,顺义,顺义城,裕龙四区,104,南 北,3室1厅1卫,BJ1699044970133979136,4000
西辛南区,顺义,顺义城,西辛南区,69,南 北,2室1厅1卫,BJ1699325011640188928,3900
永丰里D区,通州,通州其它,永丰里D区,80,南 北,2室1厅1卫,BJ1697478940672655360,4000
首开石榴派,丰台,刘家窑,首开石榴派,45,北,2房间1卫,BJ1697479248484237312,4000
熙旺中心,门头沟,滨河西区,熙旺中心,71,南,2房间1卫,BJ1697540674171174912,3700
义宾北区,顺义,顺义城,义宾北区,60,南 北,1室1厅1卫,BJ1697529848689328128,3600
枣园小区,大兴,枣园,枣园小区,58,南 北,1室1厅1卫,BJ1697559442825936896,3600
站前东街,顺义,顺义城,站前东街,90,南 北,2室1厅1卫,BJ1697647703451762688,4000
康泽佳苑北区,房山,长阳,康泽佳苑北区,78,南,2室1厅1卫,BJ1697864711145521152,4000
武夷花园综合楼,通州,武夷花园,武夷花园综合楼,115,南 北,2室1厅1卫,BJ1697919567466070016,4000
石园北区,顺义,顺义城,石园北区,123,西北,3室1厅1卫,BJ1697948637704749056,4000
梅兰居,顺义,顺义其它,梅兰居,64,南,1室1厅1卫,BJ1698179803246493696,3800
海棠湾一期,通州,临河里,海棠湾一期,46,西,1室0厅1卫,BJ1716479784214593536,3700
云泽嘉苑,门头沟,石门营,云泽嘉苑,65,南,2室1厅1卫,BJ1716781528295407616,3700
模式口西里,石景山,苹果园,模式口西里,63,南,1室1厅1卫,BJ1714967147895062528,4000
朗芳园七区,通州,通州其它,朗芳园七区,92,南,2室1厅1卫,BJ1714963787737464832,4000
翡翠公园二期,昌平,北七家,翡翠公园二期,60,南,1室0厅1卫,BJ1715200700830449664,4000
裕龙三区,顺义,顺义城,裕龙三区,69,南,1室1厅1卫,BJ1715234119287308288,3800
西长安壹号,门头沟,上岸地铁,西长安壹号,38,东,1房间1卫,BJ1715283230732582912,3600
紫薇苑,石景山,古城,紫薇苑,44,南,1室1厅1卫,BJ1718575736383602688,4000
智汇雅苑,房山,良乡,智汇雅苑,89,南,2室1厅1卫,BJ1689159968843890688,4000
云泽嘉苑,门头沟,石门营,云泽嘉苑,61,南,2室1厅1卫,BJ1719248664389484544,3700
金融街融汇,大兴,天宫院,金融街融汇,52,东 西,1室1厅1卫,BJ1710881468059746304,3700
和悦春风,大兴,大兴新机场,和悦春风,82,南 北,3室1厅1卫,BJ1681577169303633920,3800
赵山,石景山,苹果园,赵山,60,东 西,2室1厅1卫,BJ1702939347910656000,4000
新城国誉府,顺义,马坡,新城国誉府,80,东 西,2室1厅1卫,BJ1703630405447450624,4000
长城国际,通州,通州北苑,长城国际,68,西,1室1厅1卫,BJ1717065391777251328,3900
天桥湾,通州,万达,天桥湾,81,南,2室1厅1卫,BJ1710506948215963648,3900
建新北区,顺义,顺义城,建新北区,52,南,2室1厅1卫,BJ1710501032741568512,3700
六场宿舍,石景山,鲁谷,六场宿舍,39,南,1室1厅1卫,BJ1709045698525134848,4000
新城东里,通州,万达,新城东里,57,南,2室1厅1卫,BJ1709108351826132992,3600
荣丰2008,西城,广安门,荣丰2008,28,北,1室0厅1卫,BJ1709182293320400896,3800
设计师广场,丰台,科技园区,设计师广场,37,东南,1室0厅1卫,BJ1709412463180513280,3800
新村一里,丰台,玉泉营,新村一里,58,南 北,2室1厅1卫,BJ1709456521303162880,3600
清和园,大兴,旧宫,清和园,70,南 北,2室1厅1卫,BJ1701573790464475136,4000
旭辉空港中心,顺义,顺义其它,旭辉空港中心,65,西,2房间0卫,BJ1701553641699147776,4000
首座御园二区二期,大兴,枣园,首座御园二区二期,78,东,1室1厅1卫,BJ1701813714040127488,3900
义宾南区,顺义,顺义城,义宾南区,61,南,1室1厅1卫,BJ1699327713954758656,3800
华业东方玫瑰A区,通州,临河里,华业东方玫瑰A区,57,南,1室1厅1卫,BJ1699334181688967168,4000
长阳国际城三区,房山,长阳,长阳国际城三区,89,南 北,3室1厅1卫,BJ1709875634844467200,4000
雅丽世居,通州,果园,雅丽世居,53,南,1室0厅1卫,BJ1689235621882626048,4000
紫金新园三区,门头沟,石门营,紫金新园三区,65,南,2室1厅1卫,BJ1689508555025022976,3700
天竺新村,顺义,首都机场,天竺新村,80,南 北,2室1厅1卫,BJ1689558538298327040,3900
八角北路11号院,石景山,杨庄,八角北路11号院,33,南,1室1厅1卫,BJ1692004234058268672,3600
海棠湾三期,通州,临河里,海棠湾三期,44,东,1室0厅1卫,BJ1692070013315317760,3800
东亚上北中心,昌平,回龙观,东亚上北中心,39,北,1房间1卫,BJ1704396700388425728,4000
杨庄北街4号院,通州,通州北苑,杨庄北街4号院,60,南 北,2室1厅1卫,BJ1704425955973398528,4000
西长安壹号,门头沟,上岸地铁,西长安壹号,40,北,2房间1卫,BJ1702286596679663616,3800
西辛南区,顺义,顺义城,西辛南区,73,南 北,2室1厅1卫,BJ1702523137364590592,4000
吉祥园,通州,万达,吉祥园,76,南 北,2室1厅1卫,BJ1704416666907049984,4000
合生世界花园,通州,马驹桥,合生世界花园,60,南,2房间1卫,BJ1704493743744221184,3800
7克拉,丰台,马家堡,7克拉,27,南,1房间1卫,BJ1704705042717605888,3800
永丰里B区,通州,通州其它,永丰里B区,80,南 北,2室1厅1卫,BJ1707607331040133120,3700
茶贸国际中心,西城,马连道,茶贸国际中心,34,东,1房间1卫,BJ1707635913896493056,3800
金福苑,石景山,苹果园,金福苑,57,南,1室0厅1卫,BJ1705124505225003008,3600
东高地,丰台,万源,东高地,60,东 西,2室1厅1卫,BJ1705217222709870592,3700
新通国际花园,通州,梨园,新通国际花园,51,东北,1室0厅1卫,BJ1705215212384157696,4000
西营前街,通州,万达,西营前街,57,南 北,2室1厅1卫,BJ1705420101148213248,3800
红石座,昌平,东关,红石座,57,东南,2房间1卫,BJ1705527958178889728,3800
金顶北路九号院,石景山,苹果园,金顶北路九号院,48,西南,1室1厅1卫,BJ1712010646075211776,3800
北平里,朝阳,首都机场,北平里,63,南 北,2室1厅1卫,BJ1712430805000650752,3600
华远铭悦园,通州,临河里,华远铭悦园,75,南,2室1厅1卫,BJ1712690861868843008,4000
后南仓,通州,万达,后南仓,65,东南,2室1厅1卫,BJ1712692398238203904,3700
旭辉26街区,顺义,顺义其它,旭辉26街区,38,东,3房间2卫,BJ1712741517182894080,3600
朗芳园四区,通州,通州其它,朗芳园四区,53,南,1室1厅1卫,BJ1712778403515465728,3600
东幸福街,丰台,北大地,东幸福街,47,东南,1室1厅1卫,BJ1712816079853584384,3900
枣园小区,大兴,枣园,枣园小区,69,南 北,2室1厅1卫,BJ1716768281064374272,4000
后沙峪新村,顺义,后沙峪,后沙峪新村,56,南 北,1室1厅1卫,BJ1716776635954364416,3800
如意园,通州,万达,如意园,60,东,1室1厅1卫,BJ1717045718448865280,3700
首开万科城市之光盛佳尚苑,通州,通州其它,首开万科城市之光盛佳尚苑,40,西,4房间2卫,BJ1717095307474370560,4000
吉祥园,通州,万达,吉祥园,74,南 北,2室1厅1卫,BJ1717026853572575232,3600
红杉一品,顺义,顺义城,红杉一品,62,南,1室1厅1卫,BJ1717126394707705856,3800
首开万科城市之光盛佳尚苑,通州,通州其它,首开万科城市之光盛佳尚苑,38,东,3房间2卫,BJ1715392304870588416,4000
大瓦窑绿洲家园,丰台,青塔,大瓦窑绿洲家园,68,南,1室1厅1卫,BJ1715567432011087872,4000
国融国际,亦庄开发区,亦庄,国融国际,33,南,2房间1卫,BJ1715713037643546624,3800
东亚印象台湖,通州,通州其它,东亚印象台湖,70,南 北,2室1厅1卫,BJ1715932111430483968,4000
滨河坊,大兴,枣园,滨河坊,78,南 北,2室1厅1卫,BJ1715972952052203520,3800
金地悦景台,顺义,后沙峪,金地悦景台,58,西,1室1厅1卫,BJ1717104919023976448,4000
石园大街9号院(三区),顺义,顺义城,石园大街9号院(三区),83,南 北,2室1厅1卫,BJ1715995088351395840,3800
鸿博家园一期B区,朝阳,小红门,鸿博家园一期B区,54,南,1室0厅1卫,BJ1716341116581707776,3600
衙府居园,石景山,石景山其它,衙府居园,55,南,1室1厅1卫,BJ1716349493001060352,4000
荣丰2008,西城,广安门,荣丰2008,26,东,1室0厅1卫,BJ1716374591397429248,3900
芳源里,大兴,旧宫,芳源里,61,南 北,1室1厅1卫,BJ1716700643411886080,4000
紫金新园三区,门头沟,石门营,紫金新园三区,68,南,2室1厅1卫,BJ1716678854682083328,3900
衙府业园,石景山,鲁谷,衙府业园,45,南,1室0厅1卫,BJ1709191199954305024,3600
八角北路,石景山,八角,八角北路,39,南 北,1室1厅1卫,BJ1715992629331623936,3800
世界侨商中心,通州,北关,世界侨商中心,42,北,1室0厅1卫,BJ1714614667537547264,3800
常楹公元自由派,朝阳,常营,常楹公元自由派,37,西南,1房间1卫,BJ1705480154857340928,4000
旭辉丽舍,通州,通州其它,旭辉丽舍,61,南,1房间1卫,BJ1576518056035745792,3600
水碾屯东里,房山,长阳,水碾屯东里,90,南 北,2室1厅1卫,BJ1718879012438147072,3800
滨河西里北区,大兴,枣园,滨河西里北区,67,东 西,2室1厅1卫,BJ1718912895162515456,3900
梨花苑,石景山,古城,梨花苑,45,南,1室0厅1卫,BJ1718953890952511488,4000
万科天地,大兴,义和庄,万科天地,42,北,3房间2卫,BJ1719197698004877312,4000
荣丰2008,西城,广安门,荣丰2008,30,北,1室0厅1卫,BJ1719307300402888704,4000
保利春天里,大兴,天宫院,保利春天里,58,南 西,1室1厅1卫,BJ1719346812512370688,4000
7克拉,丰台,马家堡,7克拉,34,东,1房间1卫,BJ1717455296030310400,3900
中国铁建尚城汇,昌平,南邵,中国铁建尚城汇,50,西,2房间1卫,BJ1717410310018564096,4000
首开熙悦广场,房山,长阳,首开熙悦广场,50,东南,3房间1卫,BJ1717469588335099904,3600
建新北区,顺义,顺义城,建新北区,60,南 北,3室1厅1卫,BJ1717439733035958272,3600
河畔丽景,通州,武夷花园,河畔丽景,80,南 北,2室1厅1卫,BJ1717444488370061312,3900
清源西里,大兴,枣园,清源西里,55,南 北,2室1厅1卫,BJ1717413956525490176,4000
7克拉,丰台,马家堡,7克拉,35,西,1房间1卫,BJ1717484585513648128,3700
金地未未来,顺义,顺义其它,金地未未来,42,东,3房间2卫,BJ1717499279041363968,4000
金融街融汇,大兴,天宫院,金融街融汇,53,东,1室1厅1卫,BJ1717508870013714432,3650
观音寺小区,大兴,观音寺,观音寺小区,98,东 南 北,3室1厅1卫,BJ1710565724570779648,3800
逸秀名园,通州,万达,逸秀名园,34,北,1室0厅1卫,BJ1710569818219872256,3600
蓝星花园,顺义,后沙峪,蓝星花园,60,东,1室1厅1卫,BJ1710571565713719296,4000
东平里,朝阳,首都机场,东平里,67,南 北,2室1厅1卫,BJ1710634224836411392,3600
设计师广场,丰台,科技园区,设计师广场,35,西北,1室0厅1卫,BJ1710889687813455872,3900
清欣园,大兴,旧宫,清欣园,69,南 北,2室1厅1卫,BJ1705547642970308608,4000
旭辉26街区,顺义,顺义其它,旭辉26街区,39,东,3房间2卫,BJ1705775323792015360,3800
中海云熙,大兴,大兴其它,中海云熙,89,南 北,3室1厅2卫,BJ1703332274373656576,3600
金宝城北区,顺义,马坡,金宝城北区,91,南 北,2室1厅1卫,BJ1703331250674073600,3700
珺悦国际,大兴,天宫院,珺悦国际,65,北,1室1厅1卫,BJ1703656832272171008,3900
西井小区二区,石景山,苹果园,西井小区二区,43,东 南 北,2室1厅1卫,BJ1703673969602723840,3600
龙山华府,昌平,南邵,龙山华府,54,东,1室1厅1卫,BJ1703695762778488832,3600
和义东里四区,丰台,和义,和义东里四区,60,东 西,2室1厅1卫,BJ1705892089801211904,4000
铸造村,石景山,苹果园,铸造村,47,南 北,2室1厅1卫,BJ1706214381215285248,3900
玉桥东里,通州,玉桥,玉桥东里,69,南,2室1厅1卫,BJ1706254592880148480,3600
荣丰2008,西城,广安门,荣丰2008,25,北,1室0厅1卫,BJ1706169543212138496,3600
熙旺中心,门头沟,滨河西区,熙旺中心,65,东南,2房间1卫,BJ1706205387046256640,3600
荣丰2008,西城,广安门,荣丰2008,26,东,1室0厅1卫,BJ1699393008958439424,3800
温泉花园B区,昌平,北七家,温泉花园B区,101,南 北,3室1厅1卫,BJ1699438890848354304,3900
朝北8080,通州,北关,朝北8080,46,南,2房间1卫,BJ1699646694741770240,3600
上北鑫座,昌平,回龙观,上北鑫座,40,北,1房间1卫,BJ1699992956963913728,4000
龙鼎园,通州,九棵树(家乐福),龙鼎园,62,南,1室1厅1卫,BJ1702164735765512192,3800
古城南路,石景山,古城,古城南路,44,东,2室1厅1卫,BJ1690589343883722752,4000
西营前街,通州,万达,西营前街,68,南 北,2室1厅1卫,BJ1690660748574851072,3700
巴克摩界,通州,果园,巴克摩界,43,北,1室1厅1卫,BJ1693110225369825280,4000
荔景园新区,通州,武夷花园,荔景园新区,80,南 北,2室1厅1卫,BJ1693091915060215808,3900
首邑上城,大兴,枣园,首邑上城,66,东,1室1厅1卫,BJ1693462826162585600,4000
清乐园,大兴,旧宫,清乐园,64,南 北,2室1厅1卫,BJ1693501903419211776,4000
DBC加州小镇,通州,临河里,DBC加州小镇,50,南 北,2室1厅1卫,BJ1691268681553674240,3800
东平里,朝阳,首都机场,东平里,66,南,2室1厅1卫,BJ1691295325781753856,3700
望都家园,昌平,北七家,望都家园,84,北,2室1厅1卫,BJ1691322811873755136,3600
鹿海园三里,大兴,亦庄开发区其它,鹿海园三里,58,南,1室1厅1卫,BJ1691384552229961728,3700
西悦雅居,房山,长阳,西悦雅居,88,南,2室1厅1卫,BJ1691347852254511104,4000
