title,location,building_location1,building_location2,area,direction,type,description,price
蓝鼎观湖苑,滨湖新区,滨湖世纪,蓝鼎观湖苑,111,南 北,3室2厅2卫,HF1714243133979492352,2800
国光万豪广场,庐阳,双岗,国光万豪广场,95,西南,2室1厅1卫,HF1714263878877052928,2550
丰盛华庭,蜀山,西园,丰盛华庭,83,南,2室2厅1卫,HF1714454396013641728,2500
中海嶺湖湾,肥西,柏堰,中海嶺湖湾,93,东南,3室1厅1卫,HF1714470370876063744,2500
百乐门悦府,经开,莲花,百乐门悦府,83,南,2室2厅1卫,HF1703973918768889856,2800
新世界公馆,包河,包公,新世界公馆,80,南,2室2厅1卫,HF1695005917520592896,2800
王大郢家园沁苑,包河,周谷堆,王大郢家园沁苑,112,南 北,3室2厅1卫,HF1695371876391452672,2500
旭辉御府,滨湖新区,烟墩,旭辉御府,95,南,3室1厅1卫,HF1695317492689272832,2500
太平洋森活公馆,肥西,染坊,太平洋森活公馆,108,南,3室2厅1卫,HF1695397461889122304,2800
万科森林公园朗庭,庐阳,森林公园,万科森林公园朗庭,92,南,4室2厅1卫,HF1695662555143340032,2800
融科九重锦,政务,笔架山,融科九重锦,94,南,3室2厅1卫,HF1695703117858865152,2800
锦绣首玺,滨湖新区,方兴,锦绣首玺,100,南,3室2厅1卫,HF1695688169548152832,2800
文一名门首府,政务,兴园,文一名门首府,89,南,3室2厅1卫,HF1679374620446162944,2500
信达天御御公馆,包河,常青,信达天御御公馆,61,南,2室1厅1卫,HF1679521209059901440,2500
体育局宿舍,庐阳,逍遥津,体育局宿舍,90,南,2室2厅1卫,HF1666426584585732096,2500
融科九重锦,政务,笔架山,融科九重锦,97,南,3室2厅1卫,HF1666761639715667968,2600
中环紫荆公馆,经开,芙蓉,中环紫荆公馆,69,南,2室2厅1卫,HF1666781813101559808,2500
春晖苑小区,瑶海,三里街,春晖苑小区,125,南,3室2厅2卫,HF1680414089047703552,2500
恒盛皇家花园,庐阳,林店,恒盛皇家花园,102,南 北,3室1厅1卫,HF1666678469355896832,2800
绿怡居西区,政务,荷叶地,绿怡居西区,81,南 北,3室2厅2卫,HF1680812607839141888,2700
保利海上五月花C区,滨湖新区,环湖CBD,保利海上五月花C区,93,南,3室2厅1卫,HF1680809594919583744,2500
东祥府,包河,常青,东祥府,124,南,3室2厅1卫,HF1714846952878768128,2500
新华九龙首府,肥西,芙蓉,新华九龙首府,112,南,3室1厅2卫,HF1714848419920478208,2500
花园锦绣大地城,肥西,桃花工业园,花园锦绣大地城,93,南 北,3室2厅1卫,HF1714855502862614528,2600
滨湖时光,经开,海恒,滨湖时光,106,南,3室2厅1卫,HF1714985801034498048,2700
融创·融园,滨湖新区,环湖CBD,融创·融园,102,南,3室1厅1卫,HF1715229581113294848,2600
万科森林公园雍庭,庐阳,森林公园,万科森林公园雍庭,85,南,3室2厅1卫,HF1712805332117356544,2700
天珑广场,政务,荷叶地,天珑广场,71,南,1室1厅1卫,HF1712830542497447936,2500
名邦锦绣年华,经开,锦绣,名邦锦绣年华,113,南,3室2厅2卫,HF1713072910530248704,2500
嘉和苑小区,政务,荷叶地,嘉和苑小区,88,南,3室1厅1卫,HF1713040841372598272,2500
合肥云谷智慧金融城,滨湖新区,烟墩,合肥云谷智慧金融城,88,南,3室2厅1卫,HF1713031837103685632,2700
合景映月湾,庐阳,四里河,合景映月湾,93,南,3室2厅1卫,HF1713052461465337856,2500
学院里,庐阳,四里河,学院里,105,南,3室1厅1卫,HF1713198852841930752,2500
金大地1912,蜀山,南七,金大地1912,56,西,2室1厅1卫,HF1707971619982409728,2700
江南新里程,包河,芜湖路,江南新里程,67,北,3室1厅2卫,HF1707952656854548480,2500
滨湖世纪城徽昌苑,滨湖新区,滨湖世纪,滨湖世纪城徽昌苑,134,东南,4室1厅1卫,HF1714281040035446784,2600
和昌都汇华府,包河,周谷堆,和昌都汇华府,87,南,2室2厅1卫,HF1714476513849507840,2500
万达中心名宅,包河,包公,万达中心名宅,50,西北,1室1厅1卫,HF1714590683693580288,2800
德邦翠馨居,新站,七里塘,德邦翠馨居,180,南,3室1厅1卫,HF1714597158038011904,2500
蓝山CBD,滨湖新区,方兴,蓝山CBD,45,南,1室1厅1卫,HF1714950199438213120,2800
信旺华府骏苑,蜀山,南七,信旺华府骏苑,82,南,2室2厅1卫,HF1714952148141211648,2600
禹洲华侨城三期荷园,肥西,染坊,禹洲华侨城三期荷园,79,南,2室2厅1卫,HF1715238266648657920,2500
保利和盛公馆,滨湖新区,烟墩,保利和盛公馆,89,南,3室2厅1卫,HF1715298149670584320,2500
大溪地天泽轩,蜀山,西园,大溪地天泽轩,71,南,3室1厅1卫,HF1695717223659732992,2800
保利海上五月花C区,滨湖新区,环湖CBD,保利海上五月花C区,113,南,4室2厅1卫,HF1696002562068578304,2500
省教育厅宿舍,蜀山,稻香村,省教育厅宿舍,64,南,3室1厅1卫,HF1695785169069277184,2500
祥源翡丽城,庐阳,亳州,祥源翡丽城,118,南,4室1厅1卫,HF1696101551296217088,2500
金隅金成府,包河,周谷堆,金隅金成府,83,南,3室2厅1卫,HF1696096116489060352,2600
包公家园,肥西,新港,包公家园,139,南,3室2厅1卫,HF1696139143349796864,2500
大富山庄,蜀山,新产业园,大富山庄,99,南 北,3室2厅1卫,HF1696152452165795840,2500
融科九重锦,政务,笔架山,融科九重锦,94,南,3室1厅2卫,HF1696411389658136576,2800
高速时代御府（韵园）,肥西,肥西,高速时代御府（韵园）,133,南,3室2厅2卫,HF1696390428258992128,2600
信达天御枫丹阁,包河,常青,信达天御枫丹阁,94,南,3室2厅1卫,HF1696473219508207616,2500
中环城国际公寓,经开,芙蓉,中环城国际公寓,89,北,3室1厅1卫,HF1696463403062657024,2500
三盛颐景园,政务,笔架山,三盛颐景园,58,南,1室1厅1卫,HF1696481297829986304,2500
融科城融祥园,经开,芙蓉,融科城融祥园,100,南,3室2厅1卫,HF1696806170376798208,2550
长岗嘉园,空港经济示范区,长岗嘉园,,102,南,3室2厅1卫,HF1696746020349673472,2600
安居苑东村,蜀山,西园,安居苑东村,91,南,3室2厅1卫,HF1696832866584887296,2500
华邦光明世家,蜀山,南七,华邦光明世家,56,南,2室2厅2卫,HF1696815364194697216,2600
原树提香,肥西,桃花工业园,原树提香,90,南 北,3室2厅1卫,HF1696887229844029440,2500
高速时代首府,包河,工业园,高速时代首府,98,南,3室2厅1卫,HF1696871254553788416,2500
保利海上五月花B区,滨湖新区,环湖CBD,保利海上五月花B区,93,南 北,3室2厅1卫,HF1697212356565663744,2500
金大地1912,蜀山,南七,金大地1912,56,西,2室1厅1卫,HF1697097721468420096,2500
千城大厦,滨湖新区,滨湖世纪,千城大厦,76,南,1室0厅0卫,HF1704456773567512576,2600
恒生阳光城,包河,芜湖路,恒生阳光城,90,南,3室2厅1卫,HF1704751659017568256,2700
融侨天骏,政务,笔架山,融侨天骏,87,南,3室1厅1卫,HF1712696076655394816,2800
信达花样年华,庐阳,逍遥津,信达花样年华,51,东北,1室1厅1卫,HF1712750403122102272,2800
宝能城一期,滨湖新区,环湖CBD,宝能城一期,88,南,3室2厅1卫,HF1712753880921538560,2800
东冠繁华逸城,肥西,黄小,东冠繁华逸城,88,南,3室2厅1卫,HF1712751682502262784,2500
融科城融祥园,经开,芙蓉,融科城融祥园,112,南,3室2厅1卫,HF1712723256835833856,2700
金寨路398号,庐阳,三孝口,金寨路398号,75,南 北,3室1厅1卫,HF1712719116923568128,2700
森林海花园,政务,笔架山,森林海花园,100,南,2室2厅1卫,HF1712755743943294976,2600
星光园,包河,常青,星光园,78,南,2室1厅1卫,HF1712769843859554304,2700
文一名门绿洲,肥西,繁华新园,文一名门绿洲,100,南 北,3室2厅1卫,HF1712776571917434880,2500
东华园,经开,海恒,东华园,93,东南,3室1厅1卫,HF1712800423133315072,2600
安徽省临淮岗洪水控制工程管理局,高新,兴园,安徽省临淮岗洪水控制工程管理局,60,南,3室1厅1卫,HF1713066951825162240,2500
新世界公馆,包河,包公,新世界公馆,80,南,2室2厅1卫,HF1713104757876326400,2600
滨湖康园南区,滨湖新区,方兴,滨湖康园南区,90,南,3室2厅1卫,HF1713125900817530880,2500
康城静林湾,新站,七里塘,康城静林湾,106,南,3室2厅1卫,HF1713148200208039936,2600
万科苏高新中央公园,长丰,北城,万科苏高新中央公园,123,东南,3室2厅2卫,HF1713152284294119424,2800
依澜雅居二期,经开,海恒,依澜雅居二期,90,东南,3室2厅1卫,HF1711973688900845568,2600
丰大国际,经开,莲花,丰大国际,89,南,3室1厅1卫,HF1711977113738805248,2800
中海嶺湖湾,肥西,柏堰,中海嶺湖湾,109,南,3室2厅2卫,HF1712018295109976064,2700
滨湖龙川里,包河,常青,滨湖龙川里,93,南,3室1厅1卫,HF1712048686768324608,2600
南都雲庭,瑶海,三里街,南都雲庭,112,南,3室2厅1卫,HF1712103104142376960,2700
御景城,高新,兴园,御景城,86,南,2室2厅1卫,HF1712088297569779712,2600
永和家园,高新,长宁,永和家园,94,南,3室2厅1卫,HF1712093229123371008,2600
西城山水居,蜀山,新产业园,西城山水居,75,南,2室1厅1卫,HF1712296934846234624,2500
蓝光半岛公馆,庐阳,杏林,蓝光半岛公馆,155,南,4室2厅1卫,HF1712294731658035200,2600
常青花园,政务,荷叶地,常青花园,93,南 北,3室2厅1卫,HF1712304498992480256,2500
东祥府,包河,常青,东祥府,89,南 北,3室2厅1卫,HF1712114935015669760,2500
幸福金色年华,高新,长宁,幸福金色年华,120,南,3室2厅1卫,HF1712052943542288384,2500
沃野花园,蜀山,新产业园,沃野花园,83,南,2室1厅1卫,HF1712068498865258496,2500
凤凰城家家景园二期,蜀山,五里墩,凤凰城家家景园二期,127,南,3室2厅2卫,HF1712321624306352128,2700
高铁都市花园和苑,包河,常青,高铁都市花园和苑,100,南,3室2厅1卫,HF1712316818892259328,2600
中环城国际公寓,经开,芙蓉,中环城国际公寓,62,西北,2室1厅2卫,HF1705528014097350656,2500
高铁都市花园和苑,包河,常青,高铁都市花园和苑,99,南,3室2厅2卫,HF1705794743914463232,2800
中海嶺湖湾,肥西,柏堰,中海嶺湖湾,115,南,3室1厅1卫,HF1705588151830970368,2800
禹洲中央城,新站,七里塘,禹洲中央城,95,南,3室2厅1卫,HF1705888726086844416,2600
博澳丽苑,高新,天乐,博澳丽苑,117,南,3室2厅1卫,HF1706151411466633216,2800
文一名门绿洲,肥西,繁华新园,文一名门绿洲,100,南,3室2厅2卫,HF1711581891582230528,2500
琥珀东华府,瑶海,龙岗,琥珀东华府,132,南,3室2厅2卫,HF1711651819723161600,2500
淮肥佳苑兴华苑D区,新站,七里塘,淮肥佳苑兴华苑D区,97,南,3室2厅1卫,HF1690998292462174208,2500
信达天御御公馆,包河,常青,信达天御御公馆,77,南,3室2厅1卫,HF1691032667002241024,2700
万达中心名宅,包河,包公,万达中心名宅,90,南,2室2厅1卫,HF1691069158562725888,2500
东祥府,包河,常青,东祥府,89,南,3室2厅1卫,HF1711661158978551808,2500
东方蓝海四期,滨湖新区,环湖CBD,东方蓝海四期,94,南 北,3室1厅1卫,HF1711673336322326528,2500
凌美苑,包河,常青,凌美苑,75,南,2室2厅1卫,HF1711693913732939776,2600
保利柏林之春,高新,南岗镇,保利柏林之春,104,南,3室2厅1卫,HF1711715978737352704,2500
世茂翡翠首府,经开,芙蓉,世茂翡翠首府,100,南,4室2厅1卫,HF1711946621001924608,2600
恒盛皇家花园,庐阳,林店,恒盛皇家花园,122,南,3室2厅1卫,HF1711949691861598208,2700
信达西山银杏,蜀山,南七,信达西山银杏,65,南,1室1厅1卫,HF1711951742783979520,2500
香格里拉花园,瑶海,方庙,香格里拉花园,125,南,3室2厅2卫,HF1711747918756577280,2700
绿地海德公馆二期,肥西,长安,绿地海德公馆二期,128,东 南 北,4室2厅2卫,HF1711972933418614784,2600
天鹅湖万达广场,政务,笔架山,天鹅湖万达广场,57,南,1室1厅1卫,HF1711989631907528704,2500
祥生雲境,肥西,柏堰,祥生雲境,111,南,3室2厅2卫,HF1712036307456229376,2500
橡树湾一期,庐阳,海棠,橡树湾一期,108,南 北,3室2厅1卫,HF1712307546250805248,2800
朗峰大厦,庐阳,海棠,朗峰大厦,53,南,2室1厅1卫,HF1712326118901547008,2600
星海城,包河,包公,星海城,105,南 北,3室2厅1卫,HF1691302144793116672,2600
盛世名城桂竹苑,蜀山,南七,盛世名城桂竹苑,83,南 北,2室2厅1卫,HF1691296353587560448,2500
力高柏林春天,包河,包公,力高柏林春天,83,南,2室2厅1卫,HF1691359320526028800,2500
水丽坊自在城,包河,工业园,水丽坊自在城,78,南,2室2厅1卫,HF1691333310535434240,2500
禹洲华侨城三期荷园,肥西,染坊,禹洲华侨城三期荷园,106,南,3室1厅1卫,HF1691322566603440128,2700
岸上玫瑰北区,政务,笔架山,岸上玫瑰北区,72,南,2室1厅1卫,HF1691316181878702080,2500
华地润园,经开,莲花,华地润园,89,南,3室2厅1卫,HF1691389282540847104,2800
创景花园,包河,芜湖路,创景花园,60,南 北,1室1厅1卫,HF1682011424647282688,2500
信旺华府骏苑,蜀山,南七,信旺华府骏苑,110,南,2室2厅1卫,HF1682020019917029376,2500
华夏茗湾学府,包河,工业园,华夏茗湾学府,115,南 北,4室2厅1卫,HF1682246978546696192,2500
乐富强悦湖熙岸,高新,长宁,乐富强悦湖熙岸,99,东南,3室2厅1卫,HF1682299240082046976,2600
安粮城市广场,蜀山,稻香村,安粮城市广场,87,南,2室1厅1卫,HF1682339912436678656,2600
保利海上五月花C区,滨湖新区,环湖CBD,保利海上五月花C区,95,南,3室2厅1卫,HF1682680449064763392,2600
琥珀五环城和风阁,政务,荷叶地,琥珀五环城和风阁,84,南,2室2厅1卫,HF1682655346369232896,2800
万振逍遥苑四期,包河,周谷堆,万振逍遥苑四期,102,东南,3室2厅1卫,HF1682637387865260032,2800
元一名城C区,瑶海,嘉山路,元一名城C区,29,北,1室0厅1卫,HF1682623811859513344,2800
万科森林公园朗庭,庐阳,森林公园,万科森林公园朗庭,93,南,3室1厅1卫,HF1682595615374049280,2800
橡树湾二期,庐阳,海棠,橡树湾二期,102,南 北,3室2厅1卫,HF1688143273127837696,2500
保利海上五月花C区,滨湖新区,环湖CBD,保利海上五月花C区,93,南,3室2厅1卫,HF1688147189865381888,2500
颐和花园庐阳佳苑,蜀山,五里墩,颐和花园庐阳佳苑,99,南,3室2厅1卫,HF1688148447338692608,2600
和一花园,高新,兴园,和一花园,101,南,3室2厅1卫,HF1688493946197508096,2800
紫云府,瑶海,三里街,紫云府,71,南,2室1厅1卫,HF1688494238204952576,2700
保利海上五月花,滨湖新区,环湖CBD,保利海上五月花,93,南,3室1厅1卫,HF1689576884699922432,2701
宋都西湖花苑,政务,笔架山,宋都西湖花苑,90,南,2室1厅1卫,HF1689840042668720128,2800
BINGO缤购,包河,包公,BINGO缤购,68,东 西,2室1厅1卫,HF1689606498897887232,2500
鸿徽苑,长丰,北城,鸿徽苑,134,南 北,3室2厅2卫,HF1689851072362840064,2600
南庭芳,包河,常青,南庭芳,100,南,3室2厅1卫,HF1689848584385593344,2600
高铁都市花园,包河,常青,高铁都市花园,85,南,2室1厅1卫,HF1689864838370557952,2500
地矿家园,包河,周谷堆,地矿家园,116,南 北,3室2厅1卫,HF1689862991035498496,2500
恒盛皇家花园,庐阳,林店,恒盛皇家花园,89,南 北,2室2厅1卫,HF1689860492731875328,2500
蓝山CBD,滨湖新区,方兴,蓝山CBD,41,南,1室0厅0卫,HF1712406923497701376,2500
恒丰大厦,瑶海,长淮,恒丰大厦,80,南,1室1厅1卫,HF1712411925809201152,2600
国贸公寓,包河,周谷堆,国贸公寓,90,南,2室1厅1卫,HF1712438094818443264,2600
珠光花园,包河,周谷堆,珠光花园,134,南,4室3厅2卫,HF1712660535012491264,2600
朗峰大厦,庐阳,海棠,朗峰大厦,47,西,1室1厅1卫,HF1712671641193938944,2800
高铁都市花园,包河,常青,高铁都市花园,99,南,3室2厅1卫,HF1710879582267113472,2700
滨湖世纪城振徽苑,滨湖新区,滨湖世纪,滨湖世纪城振徽苑,96,南,3室1厅1卫,HF1710866757381521408,2600
家天下三期,新站,七里塘,家天下三期,120,南,3室2厅2卫,HF1710872570598785024,2800
信达华宇锦绣龙川,包河,淝河镇,信达华宇锦绣龙川,110,南,3室2厅2卫,HF1710648550330728448,2600
嘉和苑小区,政务,荷叶地,嘉和苑小区,81,南,3室1厅1卫,HF1710905608263172096,2600
华商公寓,庐阳,逍遥津,华商公寓,93,南,3室2厅1卫,HF1682692713415180288,2500
水丽坊自在城,包河,工业园,水丽坊自在城,87,南,3室1厅1卫,HF1682686616897847296,2600
天庆大厦,庐阳,亳州,天庆大厦,97,南,4室2厅1卫,HF1682715958013067264,2700
万象公馆北区,滨湖新区,烟墩,万象公馆北区,146,南,4室2厅2卫,HF1682740056202149888,2600
中辰优唐广场,包河,常青,中辰优唐广场,168,南,4室2厅2卫,HF1682945396977958912,2500
南湖春城,经开,海恒,南湖春城,125,南 北,2室1厅1卫,HF1682944882529796096,2500
融科九重锦,政务,笔架山,融科九重锦,88,南,3室1厅1卫,HF1682974941424648192,2600
西子曼城,高新,长宁,西子曼城,103,南,3室2厅1卫,HF1683062759421378560,2700
太宁花园紫薇苑,包河,包公,太宁花园紫薇苑,102,南,2室2厅1卫,HF1683407461043666944,2500
华润幸福里(南区),蜀山,南七,华润幸福里(南区),88,南,2室2厅1卫,HF1692018455970054144,2700
华润凯旋门二期,政务,荷叶地,华润凯旋门二期,51,东北,1室1厅1卫,HF1694196074152984576,2500
百商现代名苑,肥西,兴园,百商现代名苑,80,南,1室1厅0卫,HF1694319438175666176,2600
长春都市花园,瑶海,长淮,长春都市花园,102,南,3室2厅1卫,HF1694667047910244352,2500
学林雅苑,肥西,桃花工业园,学林雅苑,110,南,3室2厅1卫,HF1695035003768930304,2800
万科森林公园雍庭,庐阳,森林公园,万科森林公园雍庭,88,南,3室2厅1卫,HF1694910820598677504,2800
香格里拉广场商务中心,高新,天乐,香格里拉广场商务中心,78,南,1室1厅1卫,HF1694903960260837376,2600
华邦光明世家,蜀山,南七,华邦光明世家,83,南,2室2厅1卫,HF1694694944813350912,2600
中天左岸,瑶海,城东,中天左岸,101,南,3室2厅2卫,HF1695342729199878144,2650
保利海上五月花,滨湖新区,环湖CBD,保利海上五月花,118,南 北,3室2厅2卫,HF1695395623697645568,2700
万科森林公园朗庭,庐阳,森林公园,万科森林公园朗庭,90,南,4室2厅1卫,HF1695656375192911872,2700
时光原著,经开,海恒,时光原著,92,南 北,3室2厅1卫,HF1690273835770707968,2600
水晶苑(庐阳区),庐阳,亳州,水晶苑(庐阳区),80,南,3室2厅2卫,HF1690316750698053632,2500
学林春晓,新站,磨店,学林春晓,108,南,3室2厅2卫,HF1690355497233809408,2500
淮矿和平盛世,瑶海,明光路,淮矿和平盛世 ,82,南,2室1厅1卫,HF1690590951577223168,2600
凯旋公寓,经开,莲花,凯旋公寓,58,南,3室1厅1卫,HF1690605967563030528,2750
玫瑰绅城,包河,周谷堆,玫瑰绅城,88,南,3室2厅1卫,HF1690648251625111552,2600
枫丹白鹭湖公馆,蜀山,新产业园,枫丹白鹭湖公馆,130,南,2室2厅1卫,HF1690650264622596096,2500
丽阳兰庭,包河,周谷堆,丽阳兰庭,92,南,3室2厅1卫,HF1690641985582399488,2500
