title,location,building_location1,building_location2,area,direction,type,description,price
东海国际公寓,福田区,香蜜湖,东海国际公寓,210,南,3室2厅4卫,SZ1696747878535397376,65000
华润前海中心·悦玺,南山区,前海,华润前海中心·悦玺,210,东,3室2厅2卫,SZ1696810581794750464,34000
恒立心海湾花园,南山区,前海,恒立心海湾花园,225,东南,4室2厅3卫,SZ1690917395192872960,27000
深业上城,福田区,莲花,深业上城,110,南,1室1厅2卫,SZ1695039818393714688,25000
皇家翠苑,福田区,福田中心,皇家翠苑,139,南,3室2厅2卫,SZ1695034376460435456,20800
华润银湖蓝山,罗湖区,银湖,华润银湖蓝山,267,南,4室2厅3卫,SZ1699654693279498240,22000
十二橡树庄园一期,龙岗区,坂田,十二橡树庄园一期,188,东南,4室2厅2卫,SZ1699742545799544832,28000
中信红树湾南区,南山区,红树湾,中信红树湾南区,350,西南,5室3厅4卫,SZ1699784666988412928,78000
中旅国际公馆2期,福田区,香蜜湖,中旅国际公馆2期,157,南,4室2厅2卫,SZ1699796889672613888,28000
万科城四期,龙岗区,坂田,万科城四期,178,东 南,5室2厅3卫,SZ1699808556460539904,23000
华润前海中心·悦玺,南山区,前海,华润前海中心·悦玺,270,西南,4室2厅3卫,SZ1699814475726585856,40000
中旅国际公馆2期,福田区,香蜜湖,中旅国际公馆2期,165,南,4室2厅2卫,SZ1699799044676648960,28000
华润城润府二期,南山区,科技园,华润城润府二期,150,西南,3室2厅2卫,SZ1695295360961871872,28000
新天国际名苑,福田区,香蜜湖,新天国际名苑,130,南,3室2厅2卫,SZ1695288716123176960,22000
半岛城邦花园一期,南山区,蛇口,半岛城邦花园一期,164,南,4室2厅2卫,SZ1695381615632449536,31000
半岛城邦花园四期,南山区,蛇口,半岛城邦花园四期,102,南,2室2厅1卫,SZ1695652353786511360,23000
香域中央花园,福田区,香蜜湖,香域中央花园,160,南 北,4室2厅2卫,SZ1695743850582114304,35000
深业上城,福田区,莲花,深业上城,280,南,5室2厅3卫,SZ1695720535654137856,65000
香山美墅云颂,南山区,华侨城,香山美墅云颂,175,南,4室2厅2卫,SZ1700032384767885312,30000
恒裕滨城二期,南山区,深圳湾,恒裕滨城二期,170,东南,4室2厅3卫,SZ1700051207155875840,50000
半岛城邦花园三期,南山区,蛇口,半岛城邦花园三期,168,东 东南,4室2厅3卫,SZ1700370845437788160,34000
阳光粤海,南山区,科技园,阳光粤海,211,东南,4室2厅2卫,SZ1702250376570339328,35000
金地国际公寓,南山区,科技园,金地国际公寓,71,东南,1室0厅1卫,SZ1702311202392113152,25000
招商华侨城曦城一期,宝安区,曦城,招商华侨城曦城一期,334,南 北,5室2厅5卫,SZ1702528558850637824,55000
世茂深港国际中心,龙岗区,大运新城,世茂深港国际中心,249,东南,3室2厅3卫,SZ1702629952953778176,26000
海境界家园二期,南山区,蛇口,海境界家园二期,140,南,3室2厅2卫,SZ1706226801694474240,21000
水湾1979一期,南山区,蛇口,水湾1979一期,254,南,4室2厅3卫,SZ1706246575660990464,30000
万豪掬月半山,南山区,前海,万豪掬月半山,187,东南,2室2厅1卫,SZ1706561651978797056,22000
百仕达红树西岸,南山区,红树湾,百仕达红树西岸,173,南 西南,3室2厅3卫,SZ1706611152739368960,30000
鲸山觐海,南山区,蛇口,鲸山觐海,202,东 南,4室2厅2卫,SZ1706218601972760576,27000
梅花山庄,龙华区,民治,梅花山庄,350,南 北,6室2厅3卫,SZ1706214249065349120,24000
江苏大厦,福田区,福田中心,江苏大厦,75,南 西南,1室1厅1卫,SZ1706246723338240000,70000
天鹅湖花园三期,南山区,华侨城,天鹅湖花园三期,123,南,3室2厅2卫,SZ1706529298749325312,22000
半岛城邦花园四期,南山区,蛇口,半岛城邦花园四期,135,南,3室2厅2卫,SZ1706681850052739072,29000
天鹅湖花园三期,南山区,华侨城,天鹅湖花园三期,122,南,3室1厅2卫,SZ1703262927336767488,24000
万科·万致天地,龙岗区,坂田,万科·万致天地,500,南,1室1厅1卫,SZ1706671061900197888,75000
中海天钻,罗湖区,万象城,中海天钻,180,东南,4室2厅3卫,SZ1706874095611674624,24000
宝能城,南山区,大学城,宝能城,135,东南,4室2厅3卫,SZ1707014749088120832,22000
太古城北,南山区,深圳湾,太古城北,156,东,4室2厅2卫,SZ1706911546740834304,22900
东海国际公寓,福田区,香蜜湖,东海国际公寓,203,南,3室2厅2卫,SZ1706871389069246464,52000
天鹅湖花园三期,南山区,华侨城,天鹅湖花园三期,123,南,3室2厅2卫,SZ1703409228695207936,25000
卓越前海壹号,南山区,前海,卓越前海壹号,145,东南,3室2厅2卫,SZ1665342137362808832,21000
熙龙湾二期,宝安区,宝安中心,熙龙湾二期,252,东南,7室2厅4卫,SZ1714246569785556992,43000
恒裕滨城二期,南山区,深圳湾,恒裕滨城二期,230,东南,5室2厅4卫,SZ1703282615047421952,70000
招商华侨城曦城一期,宝安区,曦城,招商华侨城曦城一期,356,南,5室2厅5卫,SZ1703371957887565824,75000
加福广场华尔登府邸,福田区,福田保税区,加福广场华尔登府邸,219,西南 西北,4室2厅2卫,SZ1703402226170462208,25000
绿海湾花园,南山区,深圳湾,绿海湾花园,157,南,5室2厅2卫,SZ1703634384789176320,30000
三湘海尚花园,南山区,深圳湾,三湘海尚花园,228,东南,4室2厅2卫,SZ1704459610972225536,36000
熙园,福田区,香蜜湖,熙园,273,南,5室3厅4卫,SZ1663390486636789760,70000
天骄华庭,南山区,蛇口,天骄华庭,146,南,3室2厅2卫,SZ1663470058396975104,29800
恒星园,福田区,香蜜湖,恒星园,470,南,6室2厅3卫,SZ1663825617969217536,150000
东海国际公寓,福田区,香蜜湖,东海国际公寓,192,西北,3室2厅3卫,SZ1663540354424504320,35000
熙龙湾一期,宝安区,宝安中心,熙龙湾一期,273,东 东南,8室4厅5卫,SZ1659476404846198784,38000
深业上城,福田区,莲花,深业上城,282,南,4室2厅4卫,SZ1659454781187424256,45000
京基御景东方,南山区,红树湾,京基御景东方,193,北 东北,4室3厅3卫,SZ1660134129540268032,26000
招商华侨城曦城二期,宝安区,曦城,招商华侨城曦城二期,283,东南,5室2厅3卫,SZ1691047365026250752,50000
深业上城,福田区,莲花,深业上城,108,南,1室1厅1卫,SZ1691304973423345664,23000
中旅国际公馆2期,福田区,香蜜湖,中旅国际公馆2期,184,南,4室2厅2卫,SZ1691095505305600000,31000
深圳湾1号,南山区,深圳湾,深圳湾1号,128,北,1室1厅2卫,SZ1691680581340889088,35000
鸿荣源·壹方中心·玖誉,宝安区,宝安中心,鸿荣源·壹方中心·玖誉,220,东南,4室2厅3卫,SZ1700416806914621440,30000
香山美墅·果岭,南山区,华侨城,香山美墅·果岭,178,南,4室2厅2卫,SZ1700719374165344256,28000
岸芷汀兰,南山区,科技园,岸芷汀兰,130,南,3室2厅2卫,SZ1701075418875953152,22000
绿景红树湾壹号,福田区,沙尾,绿景红树湾壹号,176,西南,3室2厅2卫,SZ1701098683304509440,24000
南方国际广场,福田区,石厦,南方国际广场,270,南,1室1厅1卫,SZ1701112519864614912,36000
天鹅湖花园三期,南山区,华侨城,天鹅湖花园三期,123,南,3室2厅2卫,SZ1706987620761862144,35000
城中雅苑,福田区,福田中心,城中雅苑,142,南 北,4室2厅2卫,SZ1706995042863808512,24000
深业上城,福田区,莲花,深业上城,108,南,1室2厅2卫,SZ1712762650158432256,23800
海境界家园二期,南山区,蛇口,海境界家园二期,190,东南 南 北,4室2厅2卫,SZ1710605638091931648,30000
卓越前海壹号,南山区,前海,卓越前海壹号,200,东,3室1厅1卫,SZ1710665034603954176,24000
香山里花园二期,南山区,华侨城,香山里花园二期,176,南,4室2厅2卫,SZ1710639666434146304,22000
天健·天骄,福田区,景田,天健·天骄,122,南,3室2厅2卫,SZ1713056368476291072,22000
百仕达红树西岸,南山区,红树湾,百仕达红树西岸,117,西,2室2厅2卫,SZ1713093357116325888,23000
澳城1618一期,南山区,蛇口,澳城1618一期,136,南,4室2厅2卫,SZ1713164671017549824,25000
万科金域蓝湾一期,福田区,上下沙,万科金域蓝湾一期,210,南,4室2厅3卫,SZ1713111555433824256,23000
幸福里雅居,罗湖区,万象城,幸福里雅居,188,东南,4室2厅3卫,SZ1710962388469022720,21000
岗厦天元花园,福田区,福田中心,岗厦天元花园,270,东 西,4室2厅3卫,SZ1711263890861457408,113000
天健·天骄,福田区,景田,天健·天骄,122,南,3室2厅2卫,SZ1711296158996889600,21000
海境界家园二期,南山区,蛇口,海境界家园二期,190,东南 南,4室2厅2卫,SZ1713845574526042112,31000
中信红树湾南区,南山区,红树湾,中信红树湾南区,168,南,4室2厅2卫,SZ1714130335999983616,23000
百仕达红树西岸,南山区,红树湾,百仕达红树西岸,117,西南,2室1厅2卫,SZ1714174794347315200,22000
香山美墅云颂,南山区,华侨城,香山美墅云颂,166,南,4室2厅2卫,SZ1717482878880710656,27000
华润城润玺一期,南山区,科技园,华润城润玺一期,120,东南,3室1厅2卫,SZ1717864710495272960,22000
华润城润玺一期,南山区,科技园,华润城润玺一期,123,东,3室2厅2卫,SZ1717860957943758848,23000
华润城润玺一期,南山区,科技园,华润城润玺一期,123,东,3室2厅2卫,SZ1717859625283354624,25000
水湾1979一期,南山区,蛇口,水湾1979一期,168,南,4室2厅2卫,SZ1703715992091230208,22000
新世界名镌,宝安区,曦城,新世界名镌,246,南,5室2厅3卫,SZ1707319032631263232,31000
天安高尔夫珑园,福田区,车公庙,天安高尔夫珑园,335,南,5室2厅3卫,SZ1707338798997700608,48000
曦湾天馥,南山区,深圳湾,曦湾天馥,189,南,4室2厅3卫,SZ1707389588391067648,50000
百仕达红树西岸,南山区,红树湾,百仕达红树西岸,117,南,2室2厅2卫,SZ1707641248866631680,22000
香山美墅云颂,南山区,华侨城,香山美墅云颂,125,南,3室2厅2卫,SZ1707813091342811136,23000
金地香蜜山,福田区,香蜜湖,金地香蜜山,156,南,4室2厅2卫,SZ1704083462589251584,23000
月亮湾山庄,南山区,前海,月亮湾山庄,260,东南,5室2厅3卫,SZ1704439968060932096,22000
伍兹华府,南山区,蛇口,伍兹华府,181,南,4室2厅2卫,SZ1707976201752018944,41000
富怡雅居,福田区,华强北,富怡雅居,195,南,5室2厅3卫,SZ1708014090925899776,23000
天安高尔夫海景花园,福田区,车公庙,天安高尔夫海景花园,251,东北,3室2厅2卫,SZ1713489196720586752,23500
益田村,福田区,石厦,益田村,148,东南,5室2厅2卫,SZ1711335407917989888,22000
幸福里雅居,罗湖区,万象城,幸福里雅居,188,南,4室2厅2卫,SZ1711630818893365248,28000
京基御景东方,南山区,红树湾,京基御景东方,151,南,4室2厅2卫,SZ1711625544480587776,21000
莱蒙水榭山,龙华区,梅林关,莱蒙水榭山,419,南,7室3厅3卫,SZ1711617405798580224,60000
十二橡树庄园二期,龙岗区,坂田,十二橡树庄园二期,255,东,6室3厅4卫,SZ1711619657112223744,32000
双玺时光道,南山区,蛇口,双玺时光道,205,东南,4室2厅3卫,SZ1711621941409873920,55000
天健·天骄,福田区,景田,天健·天骄,122,南,3室2厅2卫,SZ1713916341099954176,25000
华润城润府三期,南山区,科技园,华润城润府三期,150,西南,3室2厅2卫,SZ1714154053476286464,28000
百仕达花园一期,罗湖区,百仕达,百仕达花园一期,273,南,5室2厅3卫,SZ1714199672089739264,28000
南海玫瑰花园三期,南山区,蛇口,南海玫瑰花园三期,261,南,5室2厅5卫,SZ1714220436247543808,45000
太古城北,南山区,深圳湾,太古城北,139,南,4室2厅2卫,SZ1714266252907642880,28000
天健·天骄,福田区,景田,天健·天骄,123,南,3室2厅2卫,SZ1711971940698161152,22000
华润城万象府,南山区,科技园,华润城万象府,255,南 北,4室2厅3卫,SZ1711971661466566656,70000
香山美墅云颂,南山区,华侨城,香山美墅云颂,175,南,4室2厅2卫,SZ1714224675048914944,30000
前海嘉里中心,南山区,前海,前海嘉里中心,210,西北,3室2厅3卫,SZ1714505168227139584,38000
东方花园,南山区,华侨城,东方花园,293,东,5室2厅3卫,SZ1712360225849212928,138000
岗厦天元花园,福田区,福田中心,岗厦天元花园,139,西,2室1厅1卫,SZ1714892319628460032,23000
深业鹤塘岭花园,南山区,华侨城,深业鹤塘岭花园,164,南,4室2厅2卫,SZ1715216469635104768,21500
华润城润玺一期,南山区,科技园,华润城润玺一期,120,东南,3室2厅2卫,SZ1717922343780614144,24000
华润城润玺一期,南山区,科技园,华润城润玺一期,207,南,5室1厅3卫,SZ1718150208631603200,55000
华润城润玺一期,南山区,科技园,华润城润玺一期,120,南,3室2厅2卫,SZ1718135876728389632,26000
华润城润玺一期,南山区,科技园,华润城润玺一期,120,南,3室2厅2卫,SZ1718174568792719360,25000
华润城润府二期,南山区,科技园,华润城润府二期,150,东南,3室2厅2卫,SZ1714237895327350784,25000
东海国际公寓,福田区,香蜜湖,东海国际公寓,200,南,3室2厅2卫,SZ1714581839022129152,52000
东海花园,福田区,香蜜湖,东海花园,242,南,5室2厅2卫,SZ1705068787822231552,45000
园岭新村,福田区,园岭,园岭新村,70,北,1室0厅0卫,SZ1708053278886985728,27000
香蜜湖水榭花都,福田区,香蜜湖,香蜜湖水榭花都,121,北,3室2厅2卫,SZ1708077259467784192,27000
翡翠海岸,南山区,深圳湾,翡翠海岸,225,东,5室1厅1卫,SZ1708071431197163520,62000
岗厦天元花园,福田区,福田中心,岗厦天元花园,238,西,3室2厅4卫,SZ1708396511760482304,45000
东海国际公寓,福田区,香蜜湖,东海国际公寓,245,西南,3室2厅2卫,SZ1708464476958752768,50000
京基滨河时代,福田区,上下沙,京基滨河时代,200,西南,4室2厅2卫,SZ1708749880152817664,25000
阳光带海滨城二期,南山区,科技园,阳光带海滨城二期,145,南 北,4室2厅2卫,SZ1708754672229023744,23000
港丽豪园,福田区,福田中心,港丽豪园,295,南,5室2厅3卫,SZ1708780128818954240,58000
太古城北,南山区,深圳湾,太古城北,136,南,5室2厅2卫,SZ1705150078852792320,28000
太古城北,南山区,深圳湾,太古城北,208,南,4室2厅3卫,SZ1705142788397465600,32000
汇雅苑,南山区,红树湾,汇雅苑,156,东南,3室2厅2卫,SZ1705591375417835520,24000
华润城润府二期,南山区,科技园,华润城润府二期,150,西南,3室2厅2卫,SZ1707997582434762752,26000
香蜜湖第一生态苑,福田区,香蜜湖,香蜜湖第一生态苑,245,东,4室2厅3卫,SZ1708414156597624832,65000
前海时代CEO公馆,南山区,前海,前海时代CEO公馆,186,东南,4室2厅3卫,SZ1708383088062496768,22000
黄埔雅苑四期,福田区,福田中心,黄埔雅苑四期,246,南 北,6室3厅3卫,SZ1704740484041146368,32000
万科城四期,龙岗区,坂田,万科城四期,210,南,5室2厅3卫,SZ1704754598322896896,25000
知本大厦,福田区,皇岗,知本大厦,264,南,5室2厅2卫,SZ1704765647176597504,25000
岗厦天元花园,福田区,福田中心,岗厦天元花园,239,南,3室2厅4卫,SZ1704766836362444800,40000
深圳湾1号,南山区,深圳湾,深圳湾1号,203,东,2室1厅1卫,SZ1704849232592109568,65000
东海花园,福田区,香蜜湖,东海花园,242,南,5室2厅2卫,SZ1705068787822231552,45000
园岭新村,福田区,园岭,园岭新村,70,北,1室0厅0卫,SZ1708053278886985728,27000
香蜜湖水榭花都,福田区,香蜜湖,香蜜湖水榭花都,121,北,3室2厅2卫,SZ1708077259467784192,27000
翡翠海岸,南山区,深圳湾,翡翠海岸,225,东,5室1厅1卫,SZ1708071431197163520,62000
岗厦天元花园,福田区,福田中心,岗厦天元花园,238,西,3室2厅4卫,SZ1708396511760482304,45000
东海国际公寓,福田区,香蜜湖,东海国际公寓,245,西南,3室2厅2卫,SZ1708464476958752768,50000
京基滨河时代,福田区,上下沙,京基滨河时代,200,西南,4室2厅2卫,SZ1708749880152817664,25000
阳光带海滨城二期,南山区,科技园,阳光带海滨城二期,145,南 北,4室2厅2卫,SZ1708754672229023744,23000
港丽豪园,福田区,福田中心,港丽豪园,295,南,5室2厅3卫,SZ1708780128818954240,58000
太古城北,南山区,深圳湾,太古城北,136,南,5室2厅2卫,SZ1705150078852792320,28000
漾日湾畔,南山区,后海,漾日湾畔,287,南,5室2厅3卫,SZ2760691151496552448,55000
十二橡树庄园二期,龙岗区,坂田,十二橡树庄园二期,255,南,5室2厅3卫,SZ2760203279005646848,40000
伍兹华府,南山区,蛇口,伍兹华府,365,东南,4室2厅5卫,SZ2765260249534570496,70000
中海九号公馆二期,宝安区,曦城,中海九号公馆二期,181,南 北,5室2厅3卫,SZ2773302503956291584,25000
南海玫瑰花园一期,南山区,蛇口,南海玫瑰花园一期,259,东南,7室2厅4卫,SZ2774760099674333184,32000
首地容御,南山区,华侨城,首地容御,205,南,4室2厅2卫,SZ2778904574654676992,26000
城建仁山智水花园一期,龙华区,观澜,城建仁山智水花园一期,1000,东南,8室9厅4卫,SZ2786796481623883776,50000
凯德公园1号,南山区,南山中心,凯德公园1号,194,南,3室1厅2卫,SZ2784005588655546368,28000
三湘海尚花园,南山区,深圳湾,三湘海尚花园,143,南,2室1厅2卫,SZ2791447951003107328,26000
中旅国际公馆1期,福田区,香蜜湖,中旅国际公馆1期,299,南 北,8室3厅7卫,SZ2791324468444659712,70000
百仕达花园一期,罗湖区,百仕达,百仕达花园一期,272,东南,6室2厅2卫,SZ2871056441044123648,30000
东海国际公寓,福田区,香蜜湖,东海国际公寓,204,东南,3室2厅4卫,SZ2814475080569200640,60000
